#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
              20    1.366839e+00    1.360726e+00    2.026980e-03
              20    1.798269e+00    1.791460e+00    2.659658e-03
              20    2.546274e+00    2.527130e+00    5.912922e-03
              20    3.998812e+00    3.963807e+00    7.457861e-03
              20    7.536890e+00    7.407784e+00    1.942390e-02
              20    1.906455e+01    1.925310e+01    7.623491e-02
              20    7.845379e+01    7.925142e+01    3.760163e-01
