#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             118    1.323169e+00    1.397758e+00    6.152292e-03
             119    1.424736e+00    1.397985e+00    6.104767e-03
             120    1.366744e+00    1.397724e+00    6.059443e-03
             121    1.356628e+00    1.397385e+00    6.018876e-03
             122    1.374872e+00    1.397200e+00    5.972369e-03
             123    1.528111e+00    1.398264e+00    6.017900e-03
             124    1.417903e+00    1.398423e+00    5.971452e-03
             125    1.382920e+00    1.398299e+00    5.924968e-03
             126    1.482484e+00    1.398967e+00    5.915496e-03
             127    1.336288e+00    1.398473e+00    5.889469e-03
             128    1.282284e+00    1.397566e+00    5.912997e-03
             129    1.331423e+00    1.397053e+00    5.889348e-03
             130    1.254515e+00    1.395956e+00    5.945235e-03
             131    1.358884e+00    1.395673e+00    5.906583e-03
             132    1.421237e+00    1.395867e+00    5.865010e-03
             133    1.392416e+00    1.395841e+00    5.820970e-03
             134    1.400582e+00    1.395876e+00    5.777637e-03
             135    1.315550e+00    1.395281e+00    5.765397e-03
             136    1.462611e+00    1.395777e+00    5.744221e-03
             137    1.303831e+00    1.395105e+00    5.741365e-03
             138    1.438412e+00    1.395419e+00    5.708331e-03
             139    1.393726e+00    1.395407e+00    5.667277e-03
             140    1.430780e+00    1.395660e+00    5.632426e-03
             141    1.433864e+00    1.395931e+00    5.598993e-03
             142    1.351572e+00    1.395618e+00    5.568271e-03
             143    1.367909e+00    1.395425e+00    5.532702e-03
             144    1.425127e+00    1.395631e+00    5.498125e-03
             145    1.439784e+00    1.395935e+00    5.468632e-03
             146    1.429762e+00    1.396167e+00    5.436082e-03
             147    1.416526e+00    1.396305e+00    5.400865e-03
             148    1.371182e+00    1.396136e+00    5.367040e-03
             149    1.492955e+00    1.396786e+00    5.370211e-03
             150    1.557787e+00    1.397859e+00    5.440617e-03
             151    1.484314e+00    1.398431e+00    5.434630e-03
             152    1.408593e+00    1.398498e+00    5.399287e-03
             153    1.404321e+00    1.398536e+00    5.364132e-03
             154    1.362259e+00    1.398301e+00    5.334470e-03
             155    1.439699e+00    1.398568e+00    5.306736e-03
             156    1.444229e+00    1.398861e+00    5.280784e-03
             157    1.400985e+00    1.398874e+00    5.247166e-03
             158    1.412618e+00    1.398961e+00    5.214677e-03
             159    1.403701e+00    1.398991e+00    5.181965e-03
             160    1.454636e+00    1.399339e+00    5.161235e-03
             161    1.397715e+00    1.399329e+00    5.129188e-03
             162    1.345700e+00    1.398998e+00    5.108198e-03
             163    1.309085e+00    1.398446e+00    5.106556e-03
             164    1.343977e+00    1.398114e+00    5.086207e-03
             165    1.498904e+00    1.398725e+00    5.091931e-03
             166    1.258946e+00    1.397883e+00    5.130408e-03
             167    1.370486e+00    1.397719e+00    5.102309e-03
             168    1.354355e+00    1.397460e+00    5.078463e-03
             169    1.461341e+00    1.397838e+00    5.062460e-03
             170    1.354617e+00    1.397584e+00    5.039061e-03
             171    1.453742e+00    1.397913e+00    5.020283e-03
             172    1.416551e+00    1.398021e+00    4.992265e-03
             173    1.283634e+00    1.397360e+00    5.007002e-03
             174    1.428815e+00    1.397541e+00    4.981488e-03
             175    1.534416e+00    1.398323e+00    5.014049e-03
             176    1.377703e+00    1.398206e+00    4.986929e-03
             177    1.366703e+00    1.398028e+00    4.961929e-03
             178    1.418850e+00    1.398145e+00    4.935432e-03
             179    1.409383e+00    1.398207e+00    4.908259e-03
             180    1.413086e+00    1.398290e+00    4.881687e-03
             181    1.272852e+00    1.397597e+00    4.903662e-03
             182    1.362214e+00    1.397403e+00    4.880571e-03
             183    1.406779e+00    1.397454e+00    4.854170e-03
             184    1.281630e+00    1.396824e+00    4.868432e-03
             185    1.385053e+00    1.396761e+00    4.842532e-03
             186    1.329389e+00    1.396398e+00    4.830024e-03
             187    1.392060e+00    1.396375e+00    4.804251e-03
             188    1.454437e+00    1.396684e+00    4.788613e-03
             189    1.438590e+00    1.396906e+00    4.768406e-03
             190    1.309432e+00    1.396445e+00    4.765483e-03
             191    1.365792e+00    1.396285e+00    4.743234e-03
             192    1.436580e+00    1.396495e+00    4.723170e-03
             193    1.404001e+00    1.396534e+00    4.698858e-03
             194    1.289461e+00    1.395982e+00    4.706939e-03
             195    1.343882e+00    1.395715e+00    4.690378e-03
             196    1.372347e+00    1.395595e+00    4.667963e-03
             197    1.307575e+00    1.395149e+00    4.665602e-03
             198    1.482792e+00    1.395591e+00    4.662988e-03
             199    1.522179e+00    1.396227e+00    4.682745e-03
             200    1.378609e+00    1.396139e+00    4.660160e-03
             201    1.303367e+00    1.395678e+00    4.659775e-03
             202    1.397024e+00    1.395684e+00    4.636712e-03
             203    1.337957e+00    1.395400e+00    4.622583e-03
             204    1.332792e+00    1.395093e+00    4.610100e-03
             205    1.387690e+00    1.395057e+00    4.587753e-03
             206    1.417491e+00    1.395166e+00    4.566775e-03
             207    1.404944e+00    1.395213e+00    4.544957e-03
             208    1.387130e+00    1.395174e+00    4.523273e-03
             209    1.529773e+00    1.395818e+00    4.547246e-03
             210    1.460037e+00    1.396124e+00    4.535863e-03
             211    1.332192e+00    1.395821e+00    4.524475e-03
             212    1.435800e+00    1.396010e+00    4.507062e-03
             213    1.369796e+00    1.395887e+00    4.487581e-03
             214    1.436466e+00    1.396076e+00    4.470616e-03
             215    1.326869e+00    1.395754e+00    4.461396e-03
             216    1.320758e+00    1.395407e+00    4.454231e-03
             217    1.407069e+00    1.395461e+00    4.434029e-03
             218    1.477943e+00    1.395839e+00    4.429803e-03
             219    1.414242e+00    1.395923e+00    4.410372e-03
             220    1.367930e+00    1.395796e+00    4.392160e-03
             221    1.438181e+00    1.395988e+00    4.376471e-03
             222    1.408068e+00    1.396042e+00    4.357096e-03
             223    1.433433e+00    1.396210e+00    4.340782e-03
             224    1.355550e+00    1.396028e+00    4.325197e-03
