#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             110   -5.462104e+00   -5.464553e+00    1.175690e-03
             111   -5.469813e+00   -5.464601e+00    1.166053e-03
             112   -5.447027e+00   -5.464444e+00    1.166151e-03
             113   -5.447331e+00   -5.464292e+00    1.165623e-03
             114   -5.451025e+00   -5.464176e+00    1.161193e-03
             115   -5.449904e+00   -5.464052e+00    1.157709e-03
             116   -5.484660e+00   -5.464230e+00    1.161280e-03
             117   -5.459343e+00   -5.464188e+00    1.152106e-03
             118   -5.476781e+00   -5.464295e+00    1.147274e-03
             119   -5.459456e+00   -5.464254e+00    1.138354e-03
             120   -5.469679e+00   -5.464299e+00    1.129765e-03
             121   -5.474644e+00   -5.464385e+00    1.123658e-03
             122   -5.464793e+00   -5.464388e+00    1.114453e-03
             123   -5.437375e+00   -5.464168e+00    1.126823e-03
             124   -5.460566e+00   -5.464139e+00    1.118110e-03
             125   -5.462538e+00   -5.464127e+00    1.109239e-03
             126   -5.448828e+00   -5.464005e+00    1.107060e-03
             127   -5.474502e+00   -5.464088e+00    1.101424e-03
             128   -5.486456e+00   -5.464263e+00    1.106596e-03
             129   -5.479890e+00   -5.464384e+00    1.104628e-03
             130   -5.489914e+00   -5.464580e+00    1.113452e-03
             131   -5.467579e+00   -5.464603e+00    1.105187e-03
             132   -5.460298e+00   -5.464570e+00    1.097296e-03
             133   -5.469576e+00   -5.464608e+00    1.089691e-03
             134   -5.464821e+00   -5.464610e+00    1.081560e-03
             135   -5.480531e+00   -5.464727e+00    1.079959e-03
             136   -5.454782e+00   -5.464654e+00    1.074491e-03
             137   -5.481793e+00   -5.464779e+00    1.073906e-03
             138   -5.459700e+00   -5.464743e+00    1.066755e-03
             139   -5.465862e+00   -5.464751e+00    1.059111e-03
             140   -5.456672e+00   -5.464693e+00    1.053116e-03
             141   -5.456449e+00   -5.464635e+00    1.047269e-03
             142   -5.470659e+00   -5.464677e+00    1.040753e-03
             143   -5.474531e+00   -5.464746e+00    1.035754e-03
             144   -5.458250e+00   -5.464701e+00    1.029543e-03
             145   -5.457624e+00   -5.464652e+00    1.023599e-03
             146   -5.460582e+00   -5.464624e+00    1.016967e-03
             147   -5.463181e+00   -5.464614e+00    1.010096e-03
             148   -5.471302e+00   -5.464659e+00    1.004282e-03
             149   -5.450781e+00   -5.464566e+00    1.001852e-03
             150   -5.436853e+00   -5.464382e+00    1.012065e-03
             151   -5.450509e+00   -5.464290e+00    1.009524e-03
             152   -5.464534e+00   -5.464291e+00    1.002883e-03
             153   -5.463469e+00   -5.464286e+00    9.963429e-04
             154   -5.466015e+00   -5.464297e+00    9.899364e-04
             155   -5.450588e+00   -5.464209e+00    9.874929e-04
             156   -5.456494e+00   -5.464159e+00    9.824002e-04
             157   -5.467302e+00   -5.464179e+00    9.763468e-04
             158   -5.459260e+00   -5.464148e+00    9.706637e-04
             159   -5.461412e+00   -5.464131e+00    9.647114e-04
             160   -5.450878e+00   -5.464048e+00    9.622312e-04
             161   -5.466443e+00   -5.464063e+00    9.563696e-04
             162   -5.479080e+00   -5.464156e+00    9.549480e-04
             163   -5.480536e+00   -5.464256e+00    9.543624e-04
             164   -5.469726e+00   -5.464290e+00    9.491257e-04
             165   -5.445208e+00   -5.464174e+00    9.503929e-04
             166   -5.488811e+00   -5.464322e+00    9.561862e-04
             167   -5.469503e+00   -5.464353e+00    9.509636e-04
             168   -5.476532e+00   -5.464426e+00    9.480619e-04
             169   -5.450191e+00   -5.464342e+00    9.461864e-04
             170   -5.474618e+00   -5.464402e+00    9.425496e-04
             171   -5.455715e+00   -5.464351e+00    9.384057e-04
             172   -5.461579e+00   -5.464335e+00    9.330883e-04
             173   -5.485180e+00   -5.464456e+00    9.354419e-04
             174   -5.456389e+00   -5.464409e+00    9.312139e-04
             175   -5.439787e+00   -5.464269e+00    9.364618e-04
