#         BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             118    1.650000e+00    1.650000e+00    6.720239e-09
             119    1.650000e+00    1.650000e+00    6.691943e-09
             120    1.650000e+00    1.650000e+00    6.664002e-09
             121    1.650000e+00    1.650000e+00    7.168139e-09
             122    1.650000e+00    1.650000e+00    7.138701e-09
             123    1.650000e+00    1.650000e+00    7.109623e-09
             124    1.650000e+00    1.650000e+00    7.080897e-09
             125    1.650000e+00    1.650000e+00    7.052517e-09
             126    1.650000e+00    1.650000e+00    7.024475e-09
             127    1.650000e+00    1.650000e+00    6.996765e-09
             128    1.650000e+00    1.650000e+00    6.969380e-09
             129    1.650000e+00    1.650000e+00    6.942314e-09
             130    1.650000e+00    1.650000e+00    6.915562e-09
             131    1.650000e+00    1.650000e+00    6.889116e-09
             132    1.650000e+00    1.650000e+00    6.862971e-09
             133    1.650000e+00    1.650000e+00    6.837122e-09
             134    1.650000e+00    1.650000e+00    6.811562e-09
             135    1.650000e+00    1.650000e+00    6.786287e-09
             136    1.650000e+00    1.650000e+00    6.761292e-09
             137    1.650000e+00    1.650000e+00    7.201697e-09
             138    1.650000e+00    1.650000e+00    7.175556e-09
             139    1.650000e+00    1.650000e+00    7.149698e-09
             140    1.650000e+00    1.650000e+00    7.124118e-09
             141    1.650000e+00    1.650000e+00    7.098810e-09
             142    1.650000e+00    1.650000e+00    7.073770e-09
             143    1.650000e+00    1.650000e+00    7.048993e-09
             144    1.650000e+00    1.650000e+00    7.024475e-09
             145    1.650000e+00    1.650000e+00    7.000211e-09
             146    1.650000e+00    1.650000e+00    6.976196e-09
             147    1.650000e+00    1.650000e+00    6.952427e-09
             148    1.650000e+00    1.650000e+00    6.928899e-09
             149    1.650000e+00    1.650000e+00    6.905609e-09
             150    1.650000e+00    1.650000e+00    6.882552e-09
             151    1.650000e+00    1.650000e+00    6.859724e-09
             152    1.650000e+00    1.650000e+00    6.837122e-09
             153    1.650000e+00    1.650000e+00    6.814741e-09
             154    1.650000e+00    1.650000e+00    6.576887e-09
             155    1.650000e+00    1.650000e+00    6.555637e-09
             156    1.650000e+00    1.650000e+00    6.534591e-09
             157    1.650000e+00    1.650000e+00    6.513747e-09
             158    1.650000e+00    1.650000e+00    6.044749e-09
             159    1.650000e+00    1.650000e+00    5.542847e-09
             160    1.650000e+00    1.650000e+00    5.268356e-09
             161    1.650000e+00    1.650000e+00    5.251969e-09
             162    1.650000e+00    1.650000e+00    4.682983e-09
             163    1.650000e+00    1.650000e+00    4.367072e-09
             164    1.650000e+00    1.650000e+00    4.353737e-09
             165    1.650000e+00    1.650000e+00    3.668412e-09
             166    1.650000e+00    1.650000e+00    2.832968e-09
             167    1.650000e+00    1.650000e+00    2.306173e-09
             168    1.650000e+00    1.650000e+00    2.299299e-09
             169    1.650000e+00    1.650000e+00    0.000000e+00
             170    1.650000e+00    1.650000e+00    2.285734e-09
             171    1.650000e+00    1.650000e+00    2.279041e-09
             172    1.650000e+00    1.650000e+00    2.783117e-09
             173    1.650000e+00    1.650000e+00    2.775062e-09
             174    1.650000e+00    1.650000e+00    3.572280e-09
             175    1.650000e+00    1.650000e+00    4.214685e-09
             176    1.650000e+00    1.650000e+00    4.202694e-09
             177    1.650000e+00    1.650000e+00    4.480159e-09
